-time---------------X------------------Y------------------Z------------------yaw------------------
08:47:35.843192,-14.53001880645752,-24.589479446411133,6.9651570320129395,-2.4355294704437256,
08:47:36.083200,-14.528403282165527,-24.58728790283203,7.010307312011719,-2.322230577468872,
08:47:36.343212,-14.521326065063477,-24.594192504882812,7.031662940979004,-2.1588213443756104,
08:47:36.583174,-14.508057594299316,-24.622127532958984,7.005989074707031,-1.975546956062317,
08:47:36.843192,-14.48619270324707,-24.680158615112305,6.9876708984375,-1.7816200256347656,
08:47:37.103321,-14.453827857971191,-24.771692276000977,6.988704681396484,-1.6008856296539307,
08:47:37.343132,-14.407023429870605,-24.896089553833008,7.015145778656006,-1.4349892139434814,
08:47:37.603131,-14.346630096435547,-25.065643310546875,7.027099609375,-1.322304129600525,
08:47:37.843218,-14.274202346801758,-25.294466018676758,7.021553039550781,-1.2926411628723145,
08:47:38.083219,-14.187350273132324,-25.57929039001465,7.016880035400391,-1.2798569202423096,
08:47:38.343353,-14.089791297912598,-25.906993865966797,7.002156734466553,-1.2720311880111694,
08:47:38.583208,-13.978912353515625,-26.275354385375977,7.008435249328613,-1.2659896612167358,
08:47:38.843206,-13.85988712310791,-26.6718807220459,7.022236347198486,-1.2613736391067505,
08:47:39.103224,-13.734077453613281,-27.0880126953125,7.001155376434326,-1.2584383487701416,
08:47:39.343185,-13.6057767868042,-27.513975143432617,6.969256401062012,-1.2569036483764648,
08:47:39.603222,-13.478239059448242,-27.933950424194336,6.94801664352417,-1.2550443410873413,
08:47:39.843203,-13.347517013549805,-28.3629093170166,6.960789203643799,-1.253862738609314,
08:47:40.103229,-13.214176177978516,-28.80409812927246,6.9863481521606445,-1.2528438568115234,
08:47:40.343177,-13.081419944763184,-29.241127014160156,6.997982501983643,-1.2520006895065308,
08:47:40.583108,-12.948897361755371,-29.674528121948242,7.013850212097168,-1.2513006925582886,
08:47:40.843210,-12.819541931152344,-30.09541130065918,7.013740539550781,-1.2510733604431152,
08:47:41.103163,-12.695380210876465,-30.499731063842773,6.98927640914917,-1.251213550567627,
08:47:41.343216,-12.5772123336792,-30.8851318359375,6.965137004852295,-1.2512953281402588,
08:47:41.603218,-12.462079048156738,-31.257957458496094,7.011002063751221,-1.2512577772140503,
08:47:41.843192,-12.35515308380127,-31.60506248474121,7.032993316650391,-1.2516676187515259,
08:47:42.083152,-12.256407737731934,-31.927165985107422,7.022545337677002,-1.2516781091690063,
08:47:42.343211,-12.167076110839844,-32.218929290771484,7.025597095489502,-1.2513854503631592,
08:47:42.603528,-12.085552215576172,-32.48174285888672,7.037420749664307,-1.2512365579605103,
08:47:42.843117,-12.014026641845703,-32.71333312988281,7.0121378898620605,-1.2515217065811157,
08:47:43.103227,-11.953373908996582,-32.91209411621094,6.9878058433532715,-1.2511708736419678,
08:47:43.343103,-11.9021577835083,-33.079734802246094,6.971344947814941,-1.2530579566955566,
08:47:43.603118,-11.858736038208008,-33.21866989135742,6.967026233673096,-1.2557203769683838,
08:47:43.843135,-11.824024200439453,-33.32858657836914,7.006305694580078,-1.2559036016464233,
08:47:44.847471,-11.74694538116455,-33.57624053955078,7.0048909187316895,-1.254947543144226,
08:47:45.087471,-11.738666534423828,-33.59625244140625,6.994522571563721,-1.1376962661743164,
08:47:45.347475,-11.725555419921875,-33.59423828125,7.003239631652832,-0.9714969396591187,
08:47:45.587665,-11.689290046691895,-33.5750846862793,7.021458625793457,-0.7823566794395447,
08:47:45.847380,-11.617097854614258,-33.543067932128906,7.015037536621094,-0.5781399011611938,
